taxonomy_id	name	rank	lineage	barcode35_barcode35_diamond.diamond	barcode33_barcode33_diamond.diamond	barcode36_barcode36_diamond.diamond	barcode34_barcode34_diamond.diamond	barcode37_barcode37_diamond.diamond	barcode38_barcode38_diamond.diamond
504481	Sediminibacterium	genus	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium	0	0	0	0	71	0
1295	Staphylococcus schleiferi	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus schleiferi	0	0	0	0	83	0
2692118	Winkia	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Winkia	0	0	0	0	29	0
47715	Lacticaseibacillus rhamnosus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus rhamnosus	0	0	0	0	7	1
1190508	Corynebacterium aquatimens	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium aquatimens	0	0	0	0	19	0
3136119	bovine respiratory syncytial virus	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Pneumoviridae;Orthopneumovirus;Orthopneumovirus bovis;bovine respiratory syncytial virus	0	0	0	0	68	9
170573	Staphylococcus pettenkoferi	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pettenkoferi	0	0	0	0	11	0
1785128	Acinetobacter lactucae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter lactucae	0	0	0	0	4	0
441501	Corynebacterium massiliense	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium massiliense	0	0	0	0	9	0
2763010	Corynebacterium lujinxingii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium lujinxingii	0	0	0	0	19	0
1755241	Anaerococcus nagyae	species	cellular organisms;Bacteria;Bacillati;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus nagyae	0	0	0	0	55	0
308354	Staphylococcus simiae	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus simiae	0	0	0	0	21	0
555791	Staphylococcus massiliensis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus massiliensis	0	0	0	0	4	0
53374	Corynebacterium coyleae	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium coyleae	0	0	0	0	4	0
69967	Macrococcus equipercicus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;Macrococcus equipercicus	0	0	0	0	2	0
1967501	Shinella sumterensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;Shinella sumterensis	0	0	0	0	2	0
29379	Staphylococcus auricularis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus auricularis	0	0	0	0	15	0
94254	Dyadobacter fermentans	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Cytophagia;Cytophagales;Spirosomataceae;Dyadobacter;Dyadobacter fermentans	0	0	0	0	1	0
976	Bacteroidota	phylum	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota	0	0	0	0	14	215
1955013	Staphylococcus edaphicus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus edaphicus	0	0	0	0	1	0
1284	Staphylococcus hyicus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus hyicus	0	0	0	0	27	0
83559	Chlamydia suis	species	cellular organisms;Bacteria;Pseudomonadati;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia suis	0	0	0	0	20	0
1076	Rhodopseudomonas palustris	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Rhodopseudomonas;Rhodopseudomonas palustris	0	0	0	0	13	1
3076558	Paraflavitalea speifideaquila	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Paraflavitalea;Paraflavitalea speifideaquila	0	0	0	0	1	0
46913	Devosia	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia	0	0	0	0	3	0
2933290	Agrococcus sp. SCSIO52902	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Agrococcus;unclassified Agrococcus;Agrococcus sp. SCSIO52902	0	0	0	0	3	0
38304	Corynebacterium tuberculostearicum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium tuberculostearicum	0	0	0	0	53	0
2774151	Frigoriglobus tundricola	species	cellular organisms;Bacteria;Pseudomonadati;PVC group;Planctomycetota;Planctomycetia;Gemmatales;Gemmataceae;Frigoriglobus;Frigoriglobus tundricola	0	0	0	0	4	0
33958	Lactobacillaceae	family	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae	0	0	0	0	6	1
874267	Staphylococcus phage phi5967PVL	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes incertae sedis;Bronfenbrennervirinae;Biseptimavirus;Biseptimavirus phi7247PVL;Staphylococcus phage phi5967PVL	0	0	0	0	3	0
1623278	Bronvirus	genus	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes incertae sedis;Vilmaviridae;Lclasvirinae;Bronvirus	0	0	0	0	1	0
5499	Fulvia fulva	species	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;dothideomyceta;Dothideomycetes;Dothideomycetidae;Mycosphaerellales;Mycosphaerellaceae;Fulvia;Fulvia fulva	0	0	0	0	1	3
2781774	Staphylococcus lloydii	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lloydii	0	0	0	0	6	0
246432	Staphylococcus equorum	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus equorum	0	0	0	0	30	1
1372	Planococcus	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Planococcus	0	0	0	0	1	0
134	Methylocystis parvus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Methylocystis;Methylocystis parvus	0	0	0	0	1	1
985002	Staphylococcus argenteus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus argenteus	0	0	0	0	25	0
2754725	Corynebacterium incognitum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium incognitum	0	0	0	0	10	0
146827	Corynebacterium simulans	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium simulans	0	0	0	0	15	0
46126	Staphylococcus chromogenes	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus chromogenes	0	0	0	0	11	0
2757	Brochothrix campestris	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Listeriaceae;Brochothrix;Brochothrix campestris	0	0	0	0	1	0
85009	Propionibacteriales	order	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales	0	0	0	0	7	2
38284	Corynebacterium accolens	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium accolens	0	0	0	0	29	0
228899	Peribacillus asahii	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Peribacillus;Peribacillus asahii	0	0	0	0	1	0
463676	Rhinovirus C	no rank	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus cerhino;Rhinovirus C	0	0	0	0	5	0
2912228	Staphylococcus shinii	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus shinii	0	0	0	0	3	0
563	Shimwellia blattae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shimwellia;Shimwellia blattae	0	0	0	0	1	0
208224	Enterobacter kobei	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter kobei	0	0	0	0	1	0
2789739	Rhodococcus sp. USK10	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;unclassified Rhodococcus (in: high G+C Gram-positive bacteria);Rhodococcus sp. USK10	0	0	0	0	3	0
506	Alcaligenaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae	0	0	0	0	3	113
2048283	Thalassospira marina	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira marina	0	0	0	0	1	0
11676	Human immunodeficiency virus 1	no rank	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Lentivirus;Lentivirus humimdef1;Human immunodeficiency virus 1	0	0	0	0	1	0
1386	Bacillus	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	0	0	0	0	15	3
38286	Corynebacterium afermentans	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium afermentans	0	0	0	0	11	0
120107	Sphingobium cloacae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium;Sphingobium cloacae	0	0	0	0	11	0
11263	murine pneumonia virus	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Pneumoviridae;Orthopneumovirus;Orthopneumovirus muris;murine pneumonia virus	0	0	0	0	3	0
1305	Streptococcus sanguinis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sanguinis	0	0	0	0	7	0
38525	avian metapneumovirus	no rank	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Haploviricotina;Monjiviricetes;Mononegavirales;Pneumoviridae;Metapneumovirus;Metapneumovirus avis;avian metapneumovirus	0	0	0	0	1	0
723802	Simian retrovirus 4	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus;unclassified Betaretrovirus;Simian retrovirus 4	0	0	0	0	1	0
1697	Corynebacterium ammoniagenes	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ammoniagenes	0	0	0	0	3	0
43771	Corynebacterium urealyticum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium urealyticum	0	0	0	0	10	0
169176	Caenibius tardaugens	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Caenibius;Caenibius tardaugens	0	0	0	0	5	0
2913503	Corynebacterium marquesiae	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium marquesiae	0	0	0	0	3	0
818	Bacteroides thetaiotaomicron	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron	0	0	0	0	9	4
1570339	Peptoniphilaceae	family	cellular organisms;Bacteria;Bacillati;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae	0	0	0	0	7	0
2803850	Mammaliicoccus	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus	0	0	0	0	5	0
1354	Enterococcus hirae	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus hirae	0	0	0	0	1	0
1739404	Staphylococcus sp. HMSC065D11	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;unclassified Staphylococcus;Staphylococcus sp. HMSC065D11	0	0	0	0	9	0
29385	Staphylococcus saprophyticus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus saprophyticus	0	0	0	0	17	0
169963	Listeria monocytogenes EGD-e	strain	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Listeriaceae;Listeria;Listeria monocytogenes;Listeria monocytogenes EGD-e	0	0	0	0	1	0
84595	Gordonia polyisoprenivorans	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia;Gordonia polyisoprenivorans	0	0	0	0	2	0
1292	Staphylococcus warneri	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus warneri	0	0	0	0	13	0
489909	Nosocomiicoccus	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Nosocomiicoccus	0	0	0	0	3	1
2935861	Gordonia sp. PP30	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Gordoniaceae;Gordonia;unclassified Gordonia (in: high G+C Gram-positive bacteria);Gordonia sp. PP30	0	0	0	0	1	0
1336	Streptococcus equi	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus dysgalactiae group;Streptococcus equi	0	0	0	0	1	0
2982690	Macrococcus capreoli	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;Macrococcus capreoli	0	0	0	0	1	0
138949	Enterovirus B	no rank	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus betacoxsackie;Enterovirus B	0	0	0	0	2	0
1160973	Auritidibacter	genus	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Auritidibacter	0	0	0	0	5	0
1583	Weissella confusa	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;Weissella confusa	0	0	0	0	1	0
156976	Corynebacterium riegelii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium riegelii	0	0	0	0	7	0
2815305	Staphylococcus intermedius group	species group	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus intermedius group	0	0	0	0	3	0
186818	Caryophanaceae	family	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae	0	0	0	0	1	0
319942	Staphylococcus croceilyticus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus croceilyticus	0	0	0	0	3	0
571	Klebsiella oxytoca	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca	0	0	0	0	1	0
2711231	Roseimicrobium sp. ORNL1	species	cellular organisms;Bacteria;Pseudomonadati;PVC group;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;unclassified Roseimicrobium;Roseimicrobium sp. ORNL1	0	0	0	0	1	0
992230	Human rhinovirus NAT001	no rank	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus cerhino;Rhinovirus C;rhinovirus C1;Human rhinovirus NAT001	0	0	0	0	3	0
590	Salmonella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella	0	0	0	0	2	0
2559073	Cutibacterium modestum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium;Cutibacterium modestum	0	0	0	0	5	0
3076173	Macrococcoides	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Macrococcoides	0	0	0	0	1	0
3039389	Macrococcus psychrotolerans	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Macrococcus;Macrococcus psychrotolerans	0	0	0	0	1	0
44249	Paenibacillus	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus	0	0	0	0	7	0
34062	Faucicola osloensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Faucicola;Faucicola osloensis	0	0	0	0	7	48
1079	Blastochloris viridis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris;Blastochloris viridis	0	0	0	0	4	0
3131995	Tepidibacillus marianensis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Tepidibacillus;Tepidibacillus marianensis	0	0	0	0	5	0
2070759	Bacillus sp. MBGLi79	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;unclassified Bacillus (in: firmicutes);Bacillus sp. MBGLi79	0	0	0	0	1	0
147712	Rhinovirus B	no rank	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus betarhino;Rhinovirus B	0	0	0	0	1	0
1597	Lacticaseibacillus paracasei	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;Lacticaseibacillus paracasei	0	0	0	0	1	0
1732064	Staphylococcus phage StB20-like	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified Caudoviricetes;Staphylococcus phage StB20-like	0	0	0	0	7	0
2164067	Algihabitans albus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodovibrionaceae;Algihabitans;Algihabitans albus	0	0	0	0	1	0
11663	Ovine lentivirus	species	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Lentivirus;unclassified Lentivirus;Ovine lentivirus	0	0	0	0	3	0
81852	Enterococcaceae	family	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae	0	0	0	0	1	0
10683	Takahashivirus PBS1	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes incertae sedis;Takahashivirus;Takahashivirus PBS1	0	0	0	0	1	0
553239	Vibrio breoganii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio breoganii	0	0	0	0	3	0
356322	Heliorestis convoluta	species	cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Heliobacteriaceae;Heliorestis;Heliorestis convoluta	0	0	0	0	2	0
1366	Pseudolactococcus raffinolactis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Pseudolactococcus;Pseudolactococcus raffinolactis	0	0	0	0	1	0
29378	Staphylococcus arlettae	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus arlettae	0	0	0	0	2	0
2989771	Staphylococcus sp. IVB6240	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;unclassified Staphylococcus;Staphylococcus sp. IVB6240	0	0	0	0	1	0
43770	Corynebacterium striatum	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium striatum	0	0	0	0	10	0
2637870	unclassified Solibacillus	no rank	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Caryophanaceae;Solibacillus;unclassified Solibacillus	0	0	0	0	1	0
